Module	Section	Sample Name	Source
Trimmomatic	all_sections	SRR5517420_GSM2608715_NMR_NM_4925_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517420_GSM2608715_NMR_NM_4925_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517421_GSM2608715_NMR_NM_4925_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517421_GSM2608715_NMR_NM_4925_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517423_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517423_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517195_GSM2608324_NMR_NM_0713_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517195_GSM2608324_NMR_NM_0713_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517415_GSM2608708_NMR_BF_1816_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517415_GSM2608708_NMR_BF_1816_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517206_GSM2608349_NMR_BF_1816_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517206_GSM2608349_NMR_BF_1816_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517241_GSM2608412_NMR_NF_0525_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517241_GSM2608412_NMR_NF_0525_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517304_GSM2608534_NMR_NM_6206_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517304_GSM2608534_NMR_NM_6206_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517194_GSM2608322_NMR_NM_0713_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517194_GSM2608322_NMR_NM_0713_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517386_GSM2608685_NMR_NF_4060_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517386_GSM2608685_NMR_NF_4060_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517196_GSM2608326_NMR_BF_1090_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517196_GSM2608326_NMR_BF_1090_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517240_GSM2608410_NMR_NF_0525_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517240_GSM2608410_NMR_NF_0525_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517276_GSM2608481_NMR_NM_6074_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517276_GSM2608481_NMR_NM_6074_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517218_GSM2608371_NMR_NF_3439_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517218_GSM2608371_NMR_NF_3439_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517361_GSM2608638_NMR_NM_6074_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517361_GSM2608638_NMR_NM_6074_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517365_GSM2608645_NMR_NM_6206_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517365_GSM2608645_NMR_NM_6206_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517303_GSM2608532_NMR_NM_6074_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517303_GSM2608532_NMR_NM_6074_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517348_GSM2608615_NMR_NF_4060_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517348_GSM2608615_NMR_NF_4060_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517274_GSM2608477_NMR_BM_5982_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517274_GSM2608477_NMR_BM_5982_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517331_GSM2608583_NMR_NF_2411_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517331_GSM2608583_NMR_NF_2411_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517202_GSM2608341_NMR_BM_1400_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517202_GSM2608341_NMR_BM_1400_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517207_GSM2608351_NMR_BF_1816_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517207_GSM2608351_NMR_BF_1816_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517214_GSM2608363_NMR_BM_3274_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517214_GSM2608363_NMR_BM_3274_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517220_GSM2608374_NMR_NF_3605_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517220_GSM2608374_NMR_NF_3605_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517295_GSM2608518_NMR_NM_3295_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517295_GSM2608518_NMR_NM_3295_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517323_GSM2608569_NMR_BM_1400_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517323_GSM2608569_NMR_BM_1400_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517413_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517413_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517231_GSM2608394_NMR_NM_6074_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517231_GSM2608394_NMR_NM_6074_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517275_GSM2608479_NMR_BM_5982_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517275_GSM2608479_NMR_BM_5982_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517360_GSM2608637_NMR_BM_5982_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517360_GSM2608637_NMR_BM_5982_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517318_GSM2608560_NMR_BM_1147_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517318_GSM2608560_NMR_BM_1147_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517201_GSM2608338_NMR_BM_1215_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517201_GSM2608338_NMR_BM_1215_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517269_GSM2608467_NMR_BF_4121_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517269_GSM2608467_NMR_BF_4121_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517208_GSM2608353_NMR_BF_1816_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517208_GSM2608353_NMR_BF_1816_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517377_GSM2608669_NMR_BM_1215_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517377_GSM2608669_NMR_BM_1215_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517340_GSM2608600_NMR_NM_3295_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517340_GSM2608600_NMR_NM_3295_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517234_GSM2608400_NMR_BF_6382_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517234_GSM2608400_NMR_BF_6382_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517238_GSM2608407_NMR_BF_6841_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517238_GSM2608407_NMR_BF_6841_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517248_GSM2608425_NMR_BM_1215_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517248_GSM2608425_NMR_BM_1215_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517237_GSM2608405_NMR_BM_6656_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517237_GSM2608405_NMR_BM_6656_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517199_GSM2608334_NMR_BM_1147_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517199_GSM2608334_NMR_BM_1147_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517230_GSM2608392_NMR_NM_6074_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517230_GSM2608392_NMR_NM_6074_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517222_GSM2608377_NMR_NF_4060_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517222_GSM2608377_NMR_NF_4060_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517369_GSM2608653_NMR_BM_6656_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517369_GSM2608653_NMR_BM_6656_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517232_GSM2608396_NMR_NM_6206_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517232_GSM2608396_NMR_NM_6206_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517245_GSM2608420_NMR_BF_1090_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517245_GSM2608420_NMR_BF_1090_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517385_GSM2608683_NMR_NF_3605_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517385_GSM2608683_NMR_NF_3605_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517379_GSM2608672_NMR_NM_1449_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517379_GSM2608672_NMR_NM_1449_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517198_GSM2608330_NMR_BM_1147_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517198_GSM2608330_NMR_BM_1147_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517293_GSM2608514_NMR_NF_2969_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517293_GSM2608514_NMR_NF_2969_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517387_GSM2608687_NMR_BF_4121_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517387_GSM2608687_NMR_BF_4121_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517204_GSM2608345_NMR_NM_1449_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517204_GSM2608345_NMR_NM_1449_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517212_GSM2608360_NMR_NF_2969_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517212_GSM2608360_NMR_NF_2969_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517326_GSM2608574_NMR_NM_1449_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517326_GSM2608574_NMR_NM_1449_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517313_GSM2608551_NMR_BF_1090_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517313_GSM2608551_NMR_BF_1090_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517305_GSM2608536_NMR_BF_6382_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517305_GSM2608536_NMR_BF_6382_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517277_GSM2608483_NMR_NM_6074_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517277_GSM2608483_NMR_NM_6074_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517333_GSM2608587_NMR_NF_2969_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517333_GSM2608587_NMR_NF_2969_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517224_GSM2608381_NMR_BF_4121_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517224_GSM2608381_NMR_BF_4121_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517376_GSM2608667_NMR_BM_1147_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517376_GSM2608667_NMR_BM_1147_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517296_GSM2608519_NMR_NF_3439_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517296_GSM2608519_NMR_NF_3439_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517381_GSM2608676_NMR_NF_2411_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517381_GSM2608676_NMR_NF_2411_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517316_GSM2608556_NMR_BM_1147_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517316_GSM2608556_NMR_BM_1147_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517282_GSM2608493_NMR_BM_6656_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517282_GSM2608493_NMR_BM_6656_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517267_GSM2608463_NMR_NF_4060_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517267_GSM2608463_NMR_NF_4060_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517382_GSM2608678_NMR_NF_2969_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517382_GSM2608678_NMR_NF_2969_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517425_GSM2608718_NMR_BF_6841_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517425_GSM2608718_NMR_BF_6841_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517354_GSM2608627_NMR_BF_4772_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517354_GSM2608627_NMR_BF_4772_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517255_GSM2608439_NMR_BF_1816_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517255_GSM2608439_NMR_BF_1816_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517229_GSM2608390_NMR_BM_5982_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517229_GSM2608390_NMR_BM_5982_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517358_GSM2608633_NMR_BM_5982_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517358_GSM2608633_NMR_BM_5982_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517317_GSM2608558_NMR_BM_1147_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517317_GSM2608558_NMR_BM_1147_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517227_GSM2608387_NMR_NM_4925_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517227_GSM2608387_NMR_NM_4925_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517322_GSM2608567_NMR_BM_1400_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517322_GSM2608567_NMR_BM_1400_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517233_GSM2608398_NMR_NM_6206_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517233_GSM2608398_NMR_NM_6206_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517259_GSM2608446_NMR_NF_2969_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517259_GSM2608446_NMR_NF_2969_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517325_GSM2608572_NMR_NM_1449_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517325_GSM2608572_NMR_NM_1449_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517342_GSM2608604_NMR_NF_3439_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517342_GSM2608604_NMR_NF_3439_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517284_GSM2608497_NMR_BF_6841_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517284_GSM2608497_NMR_BF_6841_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517291_GSM2608510_NMR_NM_1449_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517291_GSM2608510_NMR_NM_1449_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517209_GSM2608354_NMR_NF_2411_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517209_GSM2608354_NMR_NF_2411_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517430_GSM2608724_NMR_NF_3439_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517430_GSM2608724_NMR_NF_3439_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517378_GSM2608671_NMR_BM_1400_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517378_GSM2608671_NMR_BM_1400_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517380_GSM2608674_NMR_BF_1816_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517380_GSM2608674_NMR_BF_1816_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517197_GSM2608328_NMR_BF_1090_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517197_GSM2608328_NMR_BF_1090_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517427_GSM2608720_NMR_BF_6841_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517427_GSM2608720_NMR_BF_6841_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517281_GSM2608491_NMR_BF_6382_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517281_GSM2608491_NMR_BF_6382_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517292_GSM2608512_NMR_NF_2411_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517292_GSM2608512_NMR_NF_2411_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517205_GSM2608347_NMR_NM_1449_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517205_GSM2608347_NMR_NM_1449_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517310_GSM2608545_NMR_NM_0713_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517310_GSM2608545_NMR_NM_0713_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517288_GSM2608504_NMR_BF_1090_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517288_GSM2608504_NMR_BF_1090_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517426_GSM2608720_NMR_BF_6841_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517426_GSM2608720_NMR_BF_6841_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517410_GSM2608702_NMR_BF_6841_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517410_GSM2608702_NMR_BF_6841_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517244_GSM2608418_NMR_BF_1090_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517244_GSM2608418_NMR_BF_1090_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517419_GSM2608713_NMR_BF_4772_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517419_GSM2608713_NMR_BF_4772_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517424_GSM2608718_NMR_BF_6841_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517424_GSM2608718_NMR_BF_6841_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517273_GSM2608475_NMR_NM_4925_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517273_GSM2608475_NMR_NM_4925_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517258_GSM2608444_NMR_NF_2969_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517258_GSM2608444_NMR_NF_2969_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517351_GSM2608622_NMR_BF_4121_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517351_GSM2608622_NMR_BF_4121_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
